10545,0.5985566973686218
10546,0.7638623118400574
10547,0.6967043280601501
10548,0.16850820183753967
10549,0.4528377652168274
10550,0.6652186512947083
10551,0.16260236501693726
10552,0.10073728114366531
10553,0.7319019436836243
10554,0.2092372626066208
10555,0.5689370036125183
10556,0.6220546364784241
10557,0.8595917224884033
10558,0.8204547762870789
10559,0.8672879338264465
10560,0.7595425844192505
10561,0.6064549684524536
10562,0.3628750443458557
10563,0.3587076663970947
10564,0.7629367709159851
10565,0.8623793721199036
10566,0.830876350402832
10567,0.4652225971221924
10568,0.7430388927459717
10569,0.21132223308086395
10570,0.06957069784402847
10571,0.06790585815906525
10572,0.8105277419090271
10573,0.6313963532447815
10574,0.8621181845664978
10575,0.6904858946800232
10576,0.7876359224319458
10577,0.07717131078243256
10578,0.8545190095901489
10579,0.7174140810966492
10580,0.8645345568656921
10581,0.17762638628482819
10582,0.6803455948829651
10583,0.17300720512866974
10584,0.2426937073469162
10585,0.2918815016746521
10586,0.2579609751701355
10587,0.2867884635925293
10588,0.12309678643941879
10589,0.19367340207099915
10590,0.8131325840950012
10591,0.7871845364570618
10592,0.7224454283714294
10593,0.5074688792228699
10594,0.4845036268234253
10595,0.2383352667093277
10596,0.31219786405563354
10597,0.7791549563407898
10598,0.10551905632019043
10599,0.07752561569213867
10600,0.8514294028282166
10601,0.8575887084007263
10602,0.639654815196991
10603,0.7630699276924133
10604,0.432945191860199
10605,0.24195361137390137
10606,0.7859258055686951
10607,0.7158471941947937
10608,0.8568621873855591
10609,0.23776061832904816
10610,0.14389747381210327
10611,0.6555920243263245
10612,0.22709441184997559
10613,0.04411271959543228
10614,0.664782702922821
10615,0.14627909660339355
10616,0.7431579828262329
10617,0.10849309712648392
10618,0.09726767987012863
10619,0.7554417252540588
10620,0.8656743764877319
10621,0.8672831654548645
10622,0.8019981980323792
10623,0.8608911633491516
10624,0.8605458736419678
10625,0.3580617308616638
10626,0.2469698041677475
10627,0.3619977831840515
10628,0.6850621104240417
10629,0.21902532875537872
10630,0.8673134446144104
10631,0.8497673273086548
10632,0.0886920616030693
10633,0.5926132798194885
10634,0.09314168989658356
10635,0.44434452056884766
10636,0.8660191297531128
10637,0.1785675436258316
10638,0.729893684387207
10639,0.14081306755542755
10640,0.8540263772010803
10641,0.8173914551734924
10642,0.8287941813468933
10643,0.6322070956230164
10644,0.8675540089607239
10645,0.15830297768115997
10646,0.26074108481407166
10647,0.8512701988220215
10648,0.3327733278274536
10649,0.17497675120830536
10650,0.42771250009536743
10651,0.06475012749433517
10652,0.8649802803993225
10653,0.8344910740852356
10654,0.5588704347610474
10655,0.1007472351193428
10656,0.8556333184242249
10657,0.8174795508384705
10658,0.22021982073783875
10659,0.8326600193977356
10660,0.21168898046016693
10661,0.6412253975868225
10662,0.5661929845809937
10663,0.2202633023262024
10664,0.8232030272483826
10665,0.178677037358284
10666,0.15530012547969818
10667,0.8470807671546936
10668,0.7516565918922424
10669,0.4628530740737915
10670,0.7942716479301453
10671,0.07032094895839691
10672,0.07642508298158646
10673,0.3265278935432434
10674,0.8113857507705688
10675,0.4269576668739319
10676,0.8655866980552673
10677,0.5131815075874329
10678,0.21472766995429993
10679,0.7137438058853149
10680,0.14736352860927582
10681,0.184099942445755
10682,0.8573386073112488
10683,0.7088711261749268
10684,0.6390941739082336
10685,0.20938856899738312
10686,0.18843045830726624
10687,0.12385669350624084
10688,0.800315797328949
10689,0.7984098196029663
10690,0.07585931569337845
10691,0.6583021879196167
10692,0.7493941187858582
10693,0.7251096367835999
10694,0.8209156394004822
10695,0.8608771562576294
10696,0.620398223400116
10697,0.05578632280230522
10698,0.729893684387207
10699,0.13620679080486298
10700,0.76332026720047
10701,0.7229378819465637
10702,0.8227275609970093
10703,0.6408290863037109
10704,0.7102485299110413
10705,0.13949467241764069
10706,0.6982520222663879
10707,0.6000190377235413
10708,0.4795849919319153
10709,0.8163644075393677
10710,0.6372587084770203
10711,0.7517569661140442
10712,0.0942998006939888
10713,0.41542500257492065
10714,0.16039834916591644
10715,0.6734997630119324
10716,0.2213904857635498
10717,0.1222919374704361
10718,0.6295406818389893
10719,0.4346599578857422
10720,0.8640713095664978
10721,0.6477078795433044
10722,0.43547487258911133
10723,0.666210949420929
10724,0.11374815553426743
10725,0.13874651491641998
10726,0.07177597284317017
10727,0.7232446074485779
10728,0.8451341986656189
10729,0.8298966288566589
10730,0.17922449111938477
10731,0.8623888492584229
10732,0.34918075799942017
10733,0.11509533226490021
10734,0.12713885307312012
10735,0.8706761002540588
10736,0.8501585125923157
10737,0.616084635257721
10738,0.8462075591087341
10739,0.6848300099372864
10740,0.623467743396759
10741,0.8434386849403381
10742,0.18893562257289886
10743,0.21064698696136475
10744,0.14854983985424042
10745,0.3816555142402649
10746,0.11823931336402893
10747,0.40828484296798706
10748,0.6396969556808472
10749,0.8662636876106262
10750,0.1687304824590683
10751,0.8625047206878662
10752,0.8544706702232361
10753,0.8320825099945068
10754,0.7055414915084839
10755,0.7171879410743713
10756,0.0644235759973526
10757,0.07871444523334503
10758,0.8157509565353394
10759,0.08847932517528534
10760,0.2510579824447632
10761,0.4337995648384094
10762,0.5821667313575745
10763,0.737820565700531
10764,0.38529956340789795
10765,0.854134738445282
10766,0.5871342420578003
10767,0.08023423701524734
10768,0.8282251358032227
10769,0.7960066795349121
10770,0.5620821714401245
10771,0.8652717471122742
10772,0.7524886131286621
10773,0.1288187950849533
10774,0.5138346552848816
10775,0.8642017245292664
10776,0.10689503699541092
10777,0.8129207491874695
10778,0.8114433884620667
10779,0.8613423705101013
10780,0.1962823122739792
10781,0.8501120209693909
10782,0.12148638069629669
10783,0.6733022928237915
10784,0.7465547919273376
10785,0.40191274881362915
10786,0.7241469621658325
10787,0.7460872530937195
10788,0.15158601105213165
10789,0.3695811629295349
10790,0.6153802275657654
10791,0.47537052631378174
10792,0.80436772108078
10793,0.654994547367096
10794,0.142094686627388
10795,0.13647937774658203
10796,0.5893981456756592
10797,0.8409841060638428
10798,0.05744031071662903
10799,0.6410366892814636
10800,0.6608187556266785
10801,0.38138866424560547
10802,0.8441449403762817
10803,0.8598765730857849
10804,0.6115906834602356
10805,0.6730031371116638
10806,0.5259844660758972
10807,0.7700560092926025
10808,0.831920325756073
10809,0.6604557633399963
10810,0.6743338704109192
10811,0.7643237709999084
10812,0.7680532932281494
10813,0.15140359103679657
10814,0.11158335953950882
10815,0.16064369678497314
10816,0.13306371867656708
10817,0.48456257581710815
10818,0.18249371647834778
10819,0.19450338184833527
10820,0.7859286665916443
10821,0.8413477540016174
10822,0.8548527359962463
10823,0.16129712760448456
10824,0.8613824248313904
10825,0.2889147996902466
10826,0.7710651159286499
10827,0.12339366972446442
